record_id,source_dataset,source_file,source_component,imputed_fields,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all_seasons_area_after_bund_correction_ha,all_seasons_area_before_bund_correction_ha,all_seasons_areaafter_bund_correction_factor,all_seasons_areabefore_bund_correction_factor,all_seasons_production,all_seasons_yield,altitude,apparent_density,area_hectare,avg_temperature_celsius,boron,boron1,ca_mg,ca_mg1,calcium,calcium1,cane_yield_t_ha,cat_sat_ca,cat_sat_h,cat_sat_k,cat_sat_mg,cat_sat_na,ccci_s2,ccs_percent,ccs_yield_t_ha,cec,cec1,clay,climate_index,common_name,conductivity,crop_duration_days,crop_type,crop_year,cupper,cupper1,date,district,district_code,district_name,district_year,drought_tolerance,dvi_fusion,dvi_l8,dvi_l9,dvi_s2,evi_fusion,evi_l8,evi_l9,evi_s2,farm_id,farm_name,farm_rotun,fertilizer_name,field_capacity,final_evaluation,gndvi_fusion,gndvi_l8,gndvi_l9,gndvi_s2,growth_stage,height_stalk,humidity,iron,iron1,irrigation_frequency_per_month,k_mg,ketinggian_tebu,kharif_area_after_bund_correction_ha,kharif_area_before_bund_correction_ha,kharif_areaafter_bund_correction_factor,kharif_areabefore_bund_correction_factor,kharif_production,kharif_yield,latitude,light_intensity,longitude,magnesium,magnesium1,manganese,manganese1,maturity,mcari_l8,moisture,ndre_s2,ndvi,ndvi_fusion,ndvi_l8,ndvi_l9,ndvi_s2,ndvi_temp_fusion,ndvi_temp_l8,ndvi_temp_s2,ndwi_fusion,ndwi_l8,ndwi_l9,ndwi_s2,nitrogen,nitrogen_n_kg_per_acre,nitrogen_nitrate,notification_no,organic_matter,organic_matter1,original_file,pctclay,pctsand,pctsilt,permanent_wilting_point,pest_control_applied,phosphorous,phosphorus,phosphorus1,phosphorus_p_kg_per_acre,plant_age,planting_cycle,planting_season,potasium1,potassium,potassium_k_kg_per_acre,precipitation,production_tonnes,rabi_area_after_bund_correction_ha,rabi_area_before_bund_correction_ha,rabi_areaafter_bund_correction_factor,rabi_areabefore_bund_correction_factor,rabi_production,rabi_yield,rainfall_mm,ratooning_ability,reci_s2,recommended_states,red_rot_resistance,region,relative_humidity,rotun,rotun_tebu,rvi_fusion,rvi_l8,rvi_l9,rvi_s2,s_no,salinity_tolerance,sample_number,sand,savi_fusion,savi_l8,savi_l9,savi_s2,season,seed_variety,silt,slno,smut_resistance,sodium,sodium1,soil_ph,soil_ph1,soil_type,special_features,stalk_diameter,stalk_weight,state_code,state_name,sucrose_percent,sugarcane_irrigated_area_1000_ha,sulfur,sulfur1,summer_area_after_bund_correction_ha,summer_area_before_bund_correction_ha,summer_areaafter_bund_correction_factor,summer_areabefore_bund_correction_factor,summer_production,summer_yield,sunlight_hours_per_day,system_index,temp_humidity_interaction,temperature,temperature_humidity_interaction,texture1,total_stalk,type,variety,variety_name,vegetation_health,vegetation_health_fusion,vegetation_health_l8,vegetation_health_s2,water_stress_index,waterlogging_tolerance,wdrvi_fusion,wdrvi_l9,wdrvi_s2,year,year_of_release,yield_quintal_per_acre,yield_t_ha,yield_tons_per_hectare,zinc,zinc1,zone
production_15109,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14773,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,NAVSARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94211900,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6377.303188,,,,
production_15110,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,RAJKOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359400,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7188,,,,
production_15111,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,RAJKOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359900,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6205.172414,,,,
production_15112,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,RAJKOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324300,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6756.25,,,,
production_15113,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77031,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,SURAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571369700,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7417.399489,,,,
production_15114,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85998,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,SURAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584786400,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800,,,,
production_15115,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76286,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,SURAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572145000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,,,,
production_15116,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,SURENDRANAGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143700,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185,,,,
production_15117,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23670,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,TAPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130185000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,,,,
production_15118,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24656,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,TAPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128211200,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200,,,,
production_15119,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20145,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,TAPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157131000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800,,,,
production_15120,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,VADODARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500,,,,
production_15121,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4444,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,VADODARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997200,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300,,,,
production_15122,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,VADODARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005600,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0323206,,,,
production_15123,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8978,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,VALSAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53868000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,
production_15124,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6918,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,VALSAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35973600,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200,,,,
production_15125,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,VALSAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41205000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Gujarat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,,,
production_15126,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9800,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,AMBALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7816.326531,,,,
production_15127,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11800,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,AMBALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8120.338983,,,,
production_15128,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11500,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,AMBALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7213.913043,,,,
production_15129,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,BHIWANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250,,,,
production_15130,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,BHIWANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7675,,,,
production_15131,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,BHIWANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19970000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7396.296296,,,,
production_15132,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,CHARKI DADRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7653.846154,,,,
production_15133,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,CHARKI DADRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9230.769231,,,,
production_15134,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,FARIDABAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8066.666667,,,,
production_15135,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,FARIDABAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200,,,,
production_15136,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,FARIDABAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,,,,
production_15137,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,FATEHABAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200,,,,
production_15138,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,FATEHABAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500,,,,
production_15139,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,FATEHABAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11740000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7826.666667,,,,
production_15140,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,GURGAON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800,,,,
production_15141,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,HISAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6705.882353,,,,
production_15142,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,HISAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7516.666667,,,,
production_15143,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,HISAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7766.666667,,,,
production_15144,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,JHAJJAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7566.666667,,,,
production_15145,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,JHAJJAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6658.62069,,,,
production_15146,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,JHAJJAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7968.181818,,,,
production_15147,production,Cleaned_Sugarcane_Dataset.csv,production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,JIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Year,,,,,,,,,,,,,,Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7543.478261,,,,
