state,variety,area_hectare,soil_type,soil_ph,soil_moisture,rainfall_mm,temperature_c,humidity_pct,growth_stage,historical_yield,yield
Tamil Nadu,Co 86032,3903.0,Red Loam,6.49,56.9,1400.0,31.4,65.4,Germination,99.07,105.36
Tamil Nadu,Co 86032,3193.0,Clay Loam,7.13,60.3,1400.0,31.4,71.4,Tillering,105.36,104.39
Tamil Nadu,Co 86032,3314.0,Clay Loam,6.39,63.8,1400.0,31.4,65.3,Grand Growth,104.39,86.8
Tamil Nadu,Co 86032,3259.0,Clay Loam,7.37,61.3,1400.0,31.4,71.7,Maturity,86.8,114.49
Tamil Nadu,Co 86032,3319.0,Clay Loam,7.33,69.3,1400.0,31.4,77.6,Harvest,114.49,89.66
Tamil Nadu,Co 86032,2917.0,Sandy Loam,6.99,62.8,1400.0,31.4,70.6,Planting,89.66,101.48
Telangana,Co 86032,200.0,Red Loam,7.29,57.1,1400.0,31.4,79.3,Harvest,73.09,77.0
Telangana,Co 86032,300.0,Red Loam,6.49,53.1,1400.0,31.4,68.2,Planting,77.0,96.0
Telangana,Co 86032,316.0,Clay Loam,6.46,57.2,1400.0,31.4,63.4,Germination,96.0,65.11
Telangana,Co 86032,149.0,Red Loam,6.03,55.2,1400.0,31.4,69.1,Tillering,65.11,77.93
Telangana,Co 86032,8.0,Red Loam,6.81,58.0,1400.0,31.4,64.5,Grand Growth,77.93,88.0
Telangana,Co 86032,56.0,Red Loam,6.7,60.1,1400.0,31.4,58.8,Maturity,88.0,71.25
Telangana,Co 86032,121.0,Red Loam,5.96,60.9,1400.0,31.4,70.5,Harvest,71.25,80.0
Telangana,Co 86032,131.0,Red Loam,6.1,63.8,1400.0,31.4,70.0,Planting,80.0,72.0
Telangana,Co 86032,156.0,Red Loam,6.18,58.7,1400.0,31.4,63.5,Germination,72.0,88.99
Telangana,Co 86032,566.0,Red Loam,6.65,53.4,1400.0,31.4,69.8,Tillering,88.99,89.75
Telangana,Co 86032,40.0,Red Loam,7.04,57.5,1400.0,31.4,71.8,Grand Growth,89.75,85.0
Telangana,Co 86032,8.0,Red Loam,6.69,62.9,1400.0,31.4,67.6,Maturity,85.0,84.0
Telangana,Co 86032,2.0,Alluvial Soil,7.18,58.7,1400.0,31.4,66.6,Harvest,84.0,88.0
Telangana,Co 86032,3.0,Red Loam,6.18,56.5,1400.0,31.4,66.4,Planting,88.0,87.67
Telangana,Co 86032,2000.0,Red Loam,5.76,70.1,1400.0,31.4,70.1,Grand Growth,71.38,76.85
Telangana,Co 86032,2000.0,Clay Loam,6.74,65.6,1400.0,31.4,67.3,Maturity,76.85,89.4
Telangana,Co 86032,963.0,Red Loam,6.43,49.5,1400.0,31.4,74.2,Harvest,89.4,0.0
Telangana,Co 86032,2243.0,Red Loam,6.56,50.8,1400.0,31.4,68.0,Planting,52.07,51.74
Telangana,Co 86032,2106.0,Red Loam,6.29,49.9,1400.0,31.4,72.1,Germination,51.74,85.84
Telangana,Co 86032,579.0,Alluvial Soil,6.61,41.0,1400.0,31.4,74.5,Tillering,85.84,64.61
Telangana,Co 86032,1623.0,Sandy Loam,6.98,58.3,1400.0,31.4,68.6,Grand Growth,64.61,77.81
Telangana,Co 86032,1289.0,Red Loam,6.35,53.1,1400.0,31.4,75.6,Maturity,77.81,71.07
Telangana,Co 86032,1378.0,Red Loam,6.8,57.3,1400.0,31.4,68.6,Harvest,71.07,93.32
Telangana,Co 86032,1503.0,Red Loam,6.24,58.8,1400.0,31.4,77.7,Planting,93.32,89.86
Telangana,Co 86032,2000.0,Red Loam,6.26,51.3,1400.0,31.4,85.3,Germination,89.86,86.0
Telangana,Co 86032,1633.0,Red Loam,6.72,52.8,1400.0,31.4,71.3,Tillering,86.0,85.0
Telangana,Co 86032,1194.0,Alluvial Soil,7.04,61.6,1400.0,31.4,64.8,Grand Growth,85.0,102.85
Telangana,Co 86032,1500.0,Red Loam,7.13,58.9,1400.0,31.4,76.1,Maturity,102.85,77.93
Telangana,Co 86032,1700.0,Red Loam,6.95,52.0,1400.0,31.4,66.9,Harvest,77.93,91.37
Telangana,Co 86032,2016.0,Red Loam,6.16,52.5,1400.0,31.4,65.3,Planting,91.37,81.85
Telangana,Co 86032,2046.0,Sandy Loam,6.97,69.3,1400.0,31.4,58.0,Germination,81.85,81.0
Telangana,Co 86032,2400.0,Red Loam,6.94,52.4,1400.0,31.4,73.3,Harvest,65.98,72.04
Telangana,Co 86032,3800.0,Red Loam,6.19,44.6,1400.0,31.4,74.1,Planting,72.04,83.13
Telangana,Co 86032,4157.0,Red Loam,6.47,48.2,1400.0,31.4,75.8,Germination,83.13,68.01
Telangana,Co 86032,3748.0,Alluvial Soil,7.66,65.4,1400.0,31.4,78.2,Tillering,68.01,78.76
Telangana,Co 86032,5081.0,Red Loam,6.49,62.7,1400.0,31.4,70.4,Grand Growth,78.76,84.94
Telangana,Co 86032,6031.0,Red Loam,6.63,67.4,1400.0,31.4,66.2,Maturity,84.94,64.2
Telangana,Co 86032,3310.0,Red Loam,6.22,49.5,1400.0,31.4,69.6,Harvest,64.2,76.65
Telangana,Co 86032,3624.0,Red Loam,7.07,57.2,1400.0,31.4,71.4,Planting,76.65,69.71
Telangana,Co 86032,3639.0,Red Loam,6.21,56.6,1400.0,31.4,70.0,Germination,69.71,91.12
Telangana,Co 86032,5397.0,Red Loam,5.73,68.9,1400.0,31.4,73.0,Tillering,91.12,96.4
Telangana,Co 86032,5000.0,Red Loam,6.97,57.7,1400.0,31.4,72.0,Grand Growth,96.4,106.4
Telangana,Co 86032,3037.0,Alluvial Soil,6.95,64.4,1400.0,31.4,60.6,Maturity,106.4,92.9
Telangana,Co 86032,1150.0,Red Loam,6.28,60.0,1400.0,31.4,67.4,Harvest,92.9,98.37
Telangana,Co 86032,3049.0,Red Loam,5.88,54.1,1400.0,31.4,67.1,Planting,98.37,95.05
Telangana,Co 86032,4680.0,Sandy Loam,7.37,63.8,1400.0,31.4,69.7,Germination,95.05,89.98
Telangana,Co 86032,5140.0,Red Loam,6.66,60.3,1400.0,31.4,62.5,Tillering,89.98,95.33
Telangana,Co 86032,5581.0,Alluvial Soil,7.21,53.0,1400.0,31.4,63.1,Grand Growth,95.33,83.15
Telangana,Co 86032,23.0,Red Loam,6.35,51.6,1400.0,31.4,66.0,Maturity,63.99,65.57
Telangana,Co 86032,50.0,Red Loam,5.99,63.5,1400.0,31.4,72.7,Harvest,65.57,69.6
Telangana,Co 86032,44.0,Red Loam,6.81,50.3,1400.0,31.4,74.2,Planting,69.6,80.0
Telangana,Co 86032,6.0,Red Loam,6.83,64.7,1400.0,31.4,72.7,Germination,80.0,72.0
Telangana,Co 86032,10.0,Red Loam,6.11,59.3,1400.0,31.4,74.0,Tillering,72.0,94.0
Telangana,Co 86032,257.0,Red Loam,6.14,55.4,1400.0,31.4,68.1,Grand Growth,94.0,89.79
Telangana,Co 86032,78.0,Red Loam,7.34,45.0,1400.0,31.4,78.3,Maturity,89.79,81.42
Telangana,Co 86032,130.0,Red Loam,6.5,60.3,1400.0,31.4,66.0,Harvest,81.42,88.0
Telangana,Co 86032,1945.0,Red Loam,6.8,60.2,1400.0,31.4,71.2,Planting,88.0,83.02
Telangana,Co 86032,2685.0,Red Loam,6.43,50.9,1400.0,31.4,68.8,Germination,83.02,82.08
Telangana,Co 86032,1927.0,Red Loam,6.81,56.8,1400.0,31.4,58.9,Tillering,82.08,71.61
Telangana,Co 86032,1320.0,Red Loam,6.34,67.7,1400.0,31.4,83.4,Grand Growth,71.61,82.7
Telangana,Co 86032,19100.0,Red Loam,7.29,58.6,1400.0,31.4,73.2,Harvest,71.8,68.87
Telangana,Co 86032,16300.0,Red Loam,6.51,70.6,1400.0,31.4,71.8,Planting,68.87,74.07
Telangana,Co 86032,28327.0,Red Loam,6.29,60.1,1400.0,31.4,72.1,Germination,74.07,66.5
Telangana,Co 86032,38027.0,Red Loam,6.98,70.4,1400.0,31.4,67.4,Tillering,66.5,54.8
Telangana,Co 86032,27207.0,Red Loam,6.76,57.4,1400.0,31.4,72.5,Grand Growth,54.8,86.93
Telangana,Co 86032,30902.0,Red Loam,6.71,61.0,1400.0,31.4,73.0,Maturity,86.93,72.46
Telangana,Co 86032,25967.0,Red Loam,6.08,63.3,1400.0,31.4,77.6,Harvest,72.46,73.66
Telangana,Co 86032,22868.0,Red Loam,7.26,51.3,1400.0,31.4,73.2,Planting,73.66,65.31
Telangana,Co 86032,27111.0,Red Loam,6.4,62.4,1400.0,31.4,69.8,Germination,65.31,89.84
Telangana,Co 86032,30433.0,Red Loam,6.57,63.7,1400.0,31.4,61.0,Tillering,89.84,83.43
Telangana,Co 86032,33000.0,Red Loam,6.67,56.1,1400.0,31.4,64.6,Grand Growth,83.43,80.15
Telangana,Co 86032,26002.0,Red Loam,6.67,50.9,1400.0,31.4,62.6,Maturity,80.15,79.74
Telangana,Co 86032,17127.0,Red Loam,6.3,52.2,1400.0,31.4,73.0,Harvest,79.74,81.67
Telangana,Co 86032,23128.0,Clay Loam,6.4,57.2,1400.0,31.4,70.0,Planting,81.67,74.41
Telangana,Co 86032,25205.0,Red Loam,6.97,55.9,1400.0,31.4,63.4,Germination,74.41,87.9
Telangana,Co 86032,21419.0,Red Loam,6.77,58.2,1400.0,31.4,66.2,Tillering,87.9,86.7
Telangana,Co 86032,22076.0,Red Loam,6.9,57.1,1400.0,31.4,73.7,Grand Growth,86.7,90.48
Telangana,Co 86032,300.0,Red Loam,6.43,59.6,1400.0,31.4,77.9,Grand Growth,67.86,63.67
Telangana,Co 86032,100.0,Red Loam,7.11,54.4,1400.0,31.4,68.9,Maturity,63.67,70.0
Telangana,Co 86032,186.0,Red Loam,6.9,56.9,1400.0,31.4,65.4,Harvest,70.0,66.11
Telangana,Co 86032,112.0,Red Loam,5.5,53.8,1400.0,31.4,64.9,Planting,66.11,22.97
Telangana,Co 86032,28.0,Red Loam,6.1,60.8,1400.0,31.4,65.2,Germination,22.97,85.75
Telangana,Co 86032,50.0,Red Loam,6.82,43.0,1400.0,31.4,62.9,Tillering,85.75,68.4
Telangana,Co 86032,123.0,Red Loam,6.93,55.1,1400.0,31.4,75.5,Grand Growth,68.4,75.85
Telangana,Co 86032,381.0,Red Loam,6.87,57.7,1400.0,31.4,69.9,Maturity,75.85,69.19
Telangana,Co 86032,681.0,Red Loam,6.95,62.3,1400.0,31.4,59.6,Harvest,69.19,92.48
Telangana,Co 86032,646.0,Red Loam,6.96,64.2,1400.0,31.4,76.0,Planting,92.48,85.27
Telangana,Co 86032,166.0,Red Loam,6.91,50.0,1400.0,31.4,71.8,Germination,85.27,77.52
Telangana,Co 86032,122.0,Red Loam,6.33,58.5,1400.0,31.4,71.0,Tillering,77.52,87.77
Telangana,Co 86032,398.0,Red Loam,6.03,47.7,1400.0,31.4,66.3,Grand Growth,87.77,78.98
Telangana,Co 86032,672.0,Red Loam,6.87,61.6,1400.0,31.4,70.4,Maturity,78.98,92.05
Telangana,Co 86032,910.0,Red Loam,6.66,54.8,1400.0,31.4,63.9,Harvest,92.05,95.6
Telangana,Co 86032,743.0,Red Loam,6.59,62.5,1400.0,31.4,69.7,Planting,95.6,83.23
Telangana,Co 86032,16200.0,Red Loam,6.45,53.0,1400.0,31.4,71.1,Harvest,72.11,74.59
Telangana,Co 86032,22100.0,Red Loam,6.08,46.6,1400.0,31.4,75.5,Planting,74.59,88.98
Telangana,Co 86032,22405.0,Red Loam,6.72,45.4,1400.0,31.4,71.1,Germination,88.98,68.31
Telangana,Co 86032,19262.0,Red Loam,6.68,53.6,1400.0,31.4,75.6,Tillering,68.31,80.99
Telangana,Co 86032,19824.0,Red Loam,6.28,70.3,1400.0,31.4,76.3,Grand Growth,80.99,82.31
Telangana,Co 86032,18108.0,Red Loam,6.73,56.4,1400.0,31.4,71.0,Maturity,82.31,51.35
Telangana,Co 86032,15242.0,Red Loam,6.31,57.3,1400.0,31.4,67.8,Harvest,51.35,76.97
Telangana,Co 86032,14737.0,Red Loam,6.54,50.9,1400.0,31.4,65.9,Planting,76.97,73.07
Telangana,Co 86032,15314.0,Red Loam,6.65,53.8,1400.0,31.4,74.3,Germination,73.07,86.91
Telangana,Co 86032,17234.0,Red Loam,7.01,60.0,1400.0,31.4,70.6,Tillering,86.91,84.24
Telangana,Co 86032,19000.0,Red Loam,6.84,61.4,1400.0,31.4,72.1,Grand Growth,84.24,82.68
Telangana,Co 86032,10619.0,Red Loam,6.61,60.6,1400.0,31.4,70.0,Maturity,82.68,77.43
Telangana,Co 86032,5936.0,Red Loam,6.67,49.9,1400.0,31.4,74.7,Harvest,77.43,66.67
Telangana,Co 86032,8298.0,Red Loam,6.63,54.6,1400.0,31.4,70.0,Planting,66.67,76.72
Telangana,Co 86032,9298.0,Red Loam,6.46,59.1,1400.0,31.4,68.4,Germination,76.72,73.72
Telangana,Co 86032,7032.0,Red Loam,7.22,52.5,1400.0,31.4,77.5,Tillering,73.72,82.91
Telangana,Co 86032,5429.0,Red Loam,7.04,62.6,1400.0,31.4,65.9,Grand Growth,82.91,87.23
Telangana,Co 86032,600.0,Sandy Loam,7.17,45.9,1400.0,31.4,74.0,Tillering,68.34,67.0
Telangana,Co 86032,1300.0,Red Loam,6.74,54.5,1400.0,31.4,67.1,Grand Growth,67.0,84.77
Telangana,Co 86032,1579.0,Red Loam,6.37,59.2,1400.0,31.4,68.1,Maturity,84.77,66.06
Telangana,Co 86032,1398.0,Red Loam,6.41,66.5,1400.0,31.4,65.0,Harvest,66.06,44.45
Telangana,Co 86032,1034.0,Red Loam,6.14,54.6,1400.0,31.4,69.6,Planting,44.45,83.45
Telangana,Co 86032,432.0,Red Loam,6.05,52.0,1400.0,31.4,66.4,Germination,83.45,63.5
Telangana,Co 86032,890.0,Red Loam,6.47,56.1,1400.0,31.4,66.1,Tillering,63.5,73.78
Telangana,Co 86032,1239.0,Red Loam,7.12,59.7,1400.0,31.4,76.0,Grand Growth,73.78,70.1
Telangana,Co 86032,1333.0,Red Loam,6.54,56.3,1400.0,31.4,72.7,Maturity,70.1,86.23
Telangana,Co 86032,1296.0,Red Loam,6.44,51.8,1400.0,31.4,70.6,Harvest,86.23,85.48
Telangana,Co 86032,1000.0,Red Loam,6.54,56.7,1400.0,31.4,55.5,Planting,85.48,103.0
Telangana,Co 86032,1265.0,Red Loam,6.82,49.8,1400.0,31.4,74.2,Germination,103.0,81.59
Telangana,Co 86032,1094.0,Red Loam,6.15,58.0,1400.0,31.4,70.5,Tillering,81.59,75.14
Telangana,Co 86032,1503.0,Red Loam,6.03,68.0,1400.0,31.4,73.5,Grand Growth,75.14,71.94
Telangana,Co 86032,1207.0,Black Soil,7.43,71.0,1400.0,31.4,69.7,Maturity,71.94,70.36
Telangana,Co 86032,858.0,Red Loam,6.66,51.6,1400.0,31.4,66.6,Harvest,70.36,65.27
Telangana,Co 86032,941.0,Red Loam,6.27,58.0,1400.0,31.4,71.6,Planting,65.27,75.4
Telangana,Co 86032,5.0,Red Loam,6.45,52.6,1400.0,31.4,61.5,Grand Growth,79.35,88.0
Tripura,Co 86032,350.0,Alluvial Soil,6.87,45.0,1400.0,31.4,68.2,Planting,45.0,43.23
Tripura,Co 86032,318.0,Alluvial Soil,7.44,60.1,1400.0,31.4,73.1,Germination,43.23,49.98
Tripura,Co 86032,295.0,Alluvial Soil,6.5,61.2,1400.0,31.4,78.7,Tillering,49.98,51.32
Tripura,Co 86032,275.0,Alluvial Soil,7.13,58.9,1400.0,31.4,68.7,Grand Growth,51.32,51.84
Tripura,Co 86032,344.0,Alluvial Soil,7.28,61.0,1400.0,31.4,72.5,Maturity,51.84,45.38
Tripura,Co 86032,347.0,Alluvial Soil,6.88,51.0,1400.0,31.4,69.3,Harvest,45.38,36.82
Tripura,Co 86032,211.0,Alluvial Soil,7.07,52.7,1400.0,31.4,65.3,Planting,36.82,46.24
Tripura,Co 86032,156.0,Alluvial Soil,7.49,70.7,1400.0,31.4,75.9,Germination,46.24,45.87
Tripura,Co 86032,150.0,Sandy Loam,6.8,61.0,1400.0,31.4,63.2,Tillering,45.87,44.57
Tripura,Co 86032,231.0,Alluvial Soil,7.12,58.0,1400.0,31.4,74.2,Grand Growth,44.57,45.39
Tripura,Co 86032,186.0,Alluvial Soil,7.44,51.3,1400.0,31.4,73.2,Maturity,45.39,53.31
Tripura,Co 86032,213.0,Alluvial Soil,6.96,52.1,1400.0,31.4,62.7,Harvest,53.31,53.13
Tripura,Co 86032,201.0,Red Loam,6.38,54.4,1400.0,31.4,71.2,Planting,53.13,49.26
Tripura,Co 86032,182.0,Alluvial Soil,7.47,59.6,1400.0,31.4,76.0,Germination,49.26,46.77
Tripura,Co 86032,141.0,Alluvial Soil,7.14,59.9,1400.0,31.4,72.6,Tillering,46.77,49.86
Tripura,Co 86032,111.0,Alluvial Soil,6.96,59.9,1400.0,31.4,71.7,Grand Growth,49.86,49.51
Tripura,Co 86032,120.0,Alluvial Soil,6.98,56.3,1400.0,31.4,81.5,Maturity,49.51,50.17
Tripura,Co 86032,45.0,Alluvial Soil,7.18,63.4,1400.0,31.4,63.6,Grand Growth,49.31,49.2
Tripura,Co 86032,64.0,Alluvial Soil,7.21,55.3,1400.0,31.4,69.0,Maturity,49.2,49.41
Tripura,Co 86032,61.0,Alluvial Soil,6.8,67.4,1400.0,31.4,63.1,Harvest,49.41,50.74
Tripura,Co 86032,35.0,Alluvial Soil,7.07,53.0,1400.0,31.4,72.3,Tillering,50.46,53.74
Tripura,Co 86032,48.0,Alluvial Soil,6.5,55.4,1400.0,31.4,68.1,Grand Growth,53.74,55.58
Tripura,Co 86032,48.0,Alluvial Soil,7.66,56.4,1400.0,31.4,63.3,Maturity,55.58,54.42
Tripura,Co 86032,235.0,Alluvial Soil,7.2,54.5,1400.0,31.4,71.3,Germination,45.0,46.7
Tripura,Co 86032,230.0,Alluvial Soil,7.87,51.5,1400.0,31.4,68.1,Tillering,46.7,55.05
Tripura,Co 86032,168.0,Alluvial Soil,7.14,68.3,1400.0,31.4,76.8,Grand Growth,55.05,53.15
Tripura,Co 86032,155.0,Alluvial Soil,6.91,67.5,1400.0,31.4,65.4,Maturity,53.15,52.26
Tripura,Co 86032,216.0,Alluvial Soil,7.07,50.8,1400.0,31.4,68.5,Harvest,52.26,49.68
Tripura,Co 86032,169.0,Alluvial Soil,6.9,68.6,1400.0,31.4,71.9,Planting,49.68,41.36
Tripura,Co 86032,174.0,Alluvial Soil,7.05,52.3,1400.0,31.4,69.9,Germination,41.36,48.45
Tripura,Co 86032,170.0,Alluvial Soil,7.55,56.2,1400.0,31.4,71.9,Tillering,48.45,48.32
Tripura,Co 86032,188.0,Sandy Loam,5.97,56.2,1400.0,31.4,72.0,Grand Growth,48.32,48.09
Tripura,Co 86032,150.0,Clay Loam,7.14,67.4,1400.0,31.4,71.1,Maturity,48.09,49.07
Tripura,Co 86032,170.0,Alluvial Soil,6.95,61.3,1400.0,31.4,68.7,Harvest,49.07,66.01
Tripura,Co 86032,202.0,Alluvial Soil,7.07,55.6,1400.0,31.4,74.2,Planting,66.01,54.97
Tripura,Co 86032,311.0,Alluvial Soil,6.99,51.6,1400.0,31.4,67.0,Germination,54.97,53.27
Tripura,Co 86032,276.0,Alluvial Soil,7.51,52.8,1400.0,31.4,71.4,Tillering,53.27,50.25
Tripura,Co 86032,164.0,Alluvial Soil,6.91,43.4,1400.0,31.4,72.7,Grand Growth,50.25,50.47
Tripura,Co 86032,180.0,Alluvial Soil,7.51,61.5,1400.0,31.4,69.8,Maturity,50.47,53.23
Tripura,Co 86032,163.0,Red Loam,6.4,64.5,1400.0,31.4,68.1,Harvest,53.23,54.96
Tripura,Co 86032,56.0,Alluvial Soil,7.26,45.8,1400.0,31.4,65.7,Maturity,53.05,53.66
Tripura,Co 86032,74.0,Alluvial Soil,7.54,48.9,1400.0,31.4,66.2,Harvest,53.66,56.88
Tripura,Co 86032,49.0,Alluvial Soil,7.1,54.7,1400.0,31.4,57.1,Planting,56.88,57.31
Tripura,Co 86032,335.0,Alluvial Soil,6.75,53.3,1400.0,31.4,70.3,Grand Growth,46.46,49.88
Tripura,Co 86032,302.0,Alluvial Soil,7.04,53.7,1400.0,31.4,73.2,Maturity,49.88,48.21
Tripura,Co 86032,412.0,Alluvial Soil,7.31,49.3,1400.0,31.4,63.8,Harvest,48.21,51.42
Tripura,Co 86032,420.0,Alluvial Soil,6.73,51.0,1400.0,31.4,60.4,Planting,51.42,50.74
Tripura,Co 86032,430.0,Alluvial Soil,7.35,53.5,1400.0,31.4,54.6,Germination,50.74,49.58
Tripura,Co 86032,452.0,Alluvial Soil,7.11,59.8,1400.0,31.4,63.7,Tillering,49.58,48.45
Tripura,Co 86032,463.0,Alluvial Soil,7.0,54.8,1400.0,31.4,69.1,Grand Growth,48.45,49.45
Tripura,Co 86032,461.0,Sandy Loam,6.22,63.1,1400.0,31.4,68.9,Maturity,49.45,51.28
Tripura,Co 86032,433.0,Alluvial Soil,7.64,58.7,1400.0,31.4,75.0,Harvest,51.28,49.1
Tripura,Co 86032,468.0,Alluvial Soil,6.85,62.8,1400.0,31.4,70.9,Planting,49.1,49.29
Tripura,Co 86032,511.0,Alluvial Soil,6.71,53.3,1400.0,31.4,74.5,Germination,49.29,49.23
Tripura,Co 86032,386.0,Alluvial Soil,7.35,70.2,1400.0,31.4,67.6,Tillering,49.23,48.32
Tripura,Co 86032,283.0,Alluvial Soil,7.14,56.0,1400.0,31.4,75.2,Grand Growth,48.32,49.57
Tripura,Co 86032,355.0,Alluvial Soil,6.96,60.3,1400.0,31.4,74.8,Maturity,49.57,48.59
Tripura,Co 86032,310.0,Alluvial Soil,6.8,56.1,1400.0,31.4,65.2,Harvest,48.59,48.51
Tripura,Co 86032,350.0,Alluvial Soil,7.12,56.1,1400.0,31.4,67.9,Planting,48.51,48.38
Tripura,Co 86032,240.0,Alluvial Soil,7.72,53.1,1400.0,31.4,67.8,Germination,48.38,49.54
Tripura,Co 86032,100.0,Alluvial Soil,7.4,45.1,1400.0,31.4,74.3,Planting,57.72,54.89
Tripura,Co 86032,103.0,Alluvial Soil,6.89,57.1,1400.0,31.4,69.3,Germination,54.89,58.0
Tripura,Co 86032,81.0,Red Loam,6.08,53.8,1400.0,31.4,78.4,Tillering,58.0,58.0
Tripura,Co 86032,160.0,Alluvial Soil,6.86,51.3,1400.0,31.4,69.1,Harvest,52.63,53.03
Tripura,Co 86032,165.0,Alluvial Soil,6.95,61.4,1400.0,31.4,70.2,Planting,53.03,49.61
Tripura,Co 86032,165.0,Alluvial Soil,7.17,52.0,1400.0,31.4,74.1,Germination,49.61,53.61
Tripura,Co 86032,170.0,Alluvial Soil,7.24,45.9,1400.0,31.4,71.6,Tillering,53.61,53.15
Tripura,Co 86032,160.0,Alluvial Soil,6.98,59.5,1400.0,31.4,70.0,Grand Growth,53.15,53.41
Tripura,Co 86032,152.0,Alluvial Soil,6.37,67.3,1400.0,31.4,69.9,Maturity,53.41,38.45
Tripura,Co 86032,182.0,Alluvial Soil,6.63,53.3,1400.0,31.4,66.7,Harvest,38.45,51.27
Tripura,Co 86032,87.0,Alluvial Soil,7.52,63.0,1400.0,31.4,65.2,Planting,51.27,49.69
Tripura,Co 86032,98.0,Alluvial Soil,7.52,54.8,1400.0,31.4,74.5,Germination,49.69,54.96
Tripura,Co 86032,110.0,Alluvial Soil,7.08,65.9,1400.0,31.4,69.4,Tillering,54.96,52.4
Tripura,Co 86032,105.0,Alluvial Soil,7.03,58.9,1400.0,31.4,67.0,Grand Growth,52.4,51.44
Tripura,Co 86032,78.0,Alluvial Soil,7.82,64.1,1400.0,31.4,64.9,Maturity,51.44,49.27
Tripura,Co 86032,114.0,Alluvial Soil,6.81,64.2,1400.0,31.4,75.4,Harvest,49.27,52.47
Tripura,Co 86032,108.0,Alluvial Soil,7.17,45.9,1400.0,31.4,70.1,Planting,52.47,49.74
Tripura,Co 86032,49.0,Alluvial Soil,7.51,61.4,1400.0,31.4,72.8,Germination,49.74,51.1
Tripura,Co 86032,34.0,Alluvial Soil,7.28,49.8,1400.0,31.4,66.6,Tillering,51.1,46.35
Tripura,Co 86032,31.0,Alluvial Soil,7.29,54.1,1400.0,31.4,66.9,Grand Growth,46.35,46.13
Uttar Pradesh,Co 0238,587.0,Alluvial Soil,7.0,57.5,1221.5,29.8,78.1,Tillering,45.0,38.13
Uttar Pradesh,Co 0238,544.0,Alluvial Soil,7.73,48.1,1221.5,29.8,62.2,Grand Growth,38.13,53.41
Uttar Pradesh,Co 0238,444.0,Alluvial Soil,6.8,55.2,1221.5,29.8,68.2,Maturity,53.41,54.92
Uttar Pradesh,Co 0238,623.0,Alluvial Soil,7.59,45.3,1221.5,29.8,64.7,Harvest,54.92,44.71
Uttar Pradesh,Co 0238,327.0,Alluvial Soil,7.25,55.8,1221.5,29.8,68.9,Planting,44.71,52.42
Uttar Pradesh,Co 0238,263.0,Alluvial Soil,7.3,47.2,1221.5,29.8,71.0,Germination,52.42,54.41
Uttar Pradesh,Co 0238,194.0,Alluvial Soil,7.14,43.4,1221.5,29.8,59.5,Tillering,54.41,51.72
Uttar Pradesh,Co 0238,230.0,Alluvial Soil,7.31,49.1,1221.5,29.8,67.2,Grand Growth,51.72,49.67
Uttar Pradesh,Co 0238,231.0,Alluvial Soil,6.98,51.9,1221.5,29.8,64.8,Maturity,49.67,50.38
Uttar Pradesh,Co 0238,178.0,Alluvial Soil,7.33,42.9,1221.5,29.8,64.3,Harvest,50.38,53.85
Uttar Pradesh,Co 0238,247.0,Alluvial Soil,7.08,45.9,1221.5,29.8,61.3,Planting,53.85,52.53
Uttar Pradesh,Co 0238,172.0,Alluvial Soil,6.35,51.8,1221.5,29.8,67.2,Germination,52.53,51.15
Uttar Pradesh,Co 0238,388.0,Alluvial Soil,6.86,43.5,1221.5,29.8,69.1,Tillering,51.15,43.2
Uttar Pradesh,Co 0238,163.0,Alluvial Soil,6.76,50.6,1221.5,29.8,71.2,Grand Growth,43.2,50.9
Uttar Pradesh,Co 0238,206.0,Alluvial Soil,6.92,51.9,1221.5,29.8,72.8,Maturity,50.9,47.48
Uttar Pradesh,Co 0238,297.0,Alluvial Soil,6.68,47.7,1221.5,29.8,72.7,Harvest,47.48,45.35
Uttar Pradesh,Co 0238,255.0,Alluvial Soil,6.8,48.5,1221.5,29.8,70.8,Planting,45.35,47.99
Uttar Pradesh,Co 0238,145.0,Alluvial Soil,7.52,59.9,1221.5,29.8,72.6,Germination,47.99,42.11
Uttar Pradesh,Co 0238,10099.0,Alluvial Soil,7.0,51.8,1221.5,29.8,73.1,Germination,63.95,59.25
Uttar Pradesh,Co 0238,9503.0,Clay Loam,6.99,54.7,1221.5,29.8,64.3,Tillering,59.25,55.56
Uttar Pradesh,Co 0238,8614.0,Alluvial Soil,7.29,46.6,1221.5,29.8,71.7,Grand Growth,55.56,66.75
Uttar Pradesh,Co 0238,9246.0,Alluvial Soil,7.48,48.3,1221.5,29.8,67.7,Maturity,66.75,57.45
Uttar Pradesh,Co 0238,9109.0,Alluvial Soil,7.08,40.8,1221.5,29.8,72.4,Harvest,57.45,63.42
Uttar Pradesh,Co 0238,10135.0,Alluvial Soil,7.12,47.5,1221.5,29.8,65.2,Planting,63.42,62.11
Uttar Pradesh,Co 0238,10735.0,Alluvial Soil,6.64,46.1,1221.5,29.8,78.5,Germination,62.11,57.22
Uttar Pradesh,Co 0238,9156.0,Alluvial Soil,6.85,43.4,1221.5,29.8,64.8,Tillering,57.22,50.9
Uttar Pradesh,Co 0238,11251.0,Alluvial Soil,6.97,44.7,1221.5,29.8,62.1,Grand Growth,50.9,53.8
Uttar Pradesh,Co 0238,12617.0,Alluvial Soil,6.97,59.3,1221.5,29.8,57.2,Maturity,53.8,59.7
